IPI,UniProt,Name,NumPeptides,Fr8,Fr9,Fr10,Fr11,Fr12,Fr13,Fr14,Fr15,Fr16,Fr17,Fr18,Fr19,Fr20,Fr21,Fr22,Fr23,Fr24,Fr30
IPI00119818,Q9DBK8,"inter alpha-trypsin inhibitor, heavy chain 4, full insert sequence ",1,,,,,0.8215736164618,0.96608799415255,1,0.43363035818304,,,,,,,,,,
IPI00119858,Q31218,"Class I (Qa) Q2k antigen ",1,0.89335835261754,0.98058325894948,0.61929180247991,1,0.37683282185767,0.27163577067234,0.37430684814262,0.25319382451523,0.24644008061951,0.35699500763449,0.19043454966947,0.11513358362632,,,,,,
IPI00119876,Q9JHU4,"Dynein heavy chain, cytosolic ",2,,,,,,,,,0.73575367866781,1,0.74496395034774,0.62861688110462,0.25062948810862,,,,,
IPI00119945,Q9CTG9,"Nit protein 2 ",5,,,,,,,,,0.01919118112008,0.02299496076696,0.05800419364792,0.11539775237251,0.13062230417771,0.38797611715717,0.44411567736322,0.62150295122697,0.90592052998282,156.88026732141
IPI00119959,O54962,"Barrier-to-autointegration factor ",1,,,,,,,,,,,,,,,,,,
IPI00120123,Q9DBT9,"Dimethylglycine dehydrogenase, mitochondrial precursor ",5,1,0.41037089046496,0.19454520188728,0.15637854087204,0.07322384139228,0.02022913089654,0.01487195493791,0.01610415113337,0.04569038057373,0.05877014036158,0.03372465695404,0.03471325849297,0.02108999868389,0.05573814343601,0.04663380158465,0.06038623174278,0.1285026653459,1.01888194232232
IPI00120197,Q9DBW0,"kallikrein B, plasma 1, full insert sequence ",5,0.7647499746183,0.80690413927707,0.68352655394741,0.89670175831807,0.42903316711863,0.21544563754461,0.24961241467101,0.13377737279587,0.420489779233,0.39402774724591,0.25187866203868,0.39197822642737,0.40502737446933,,,,,
IPI00120212,Q9DC69,"NADH-ubiquinone oxidoreductase 39 kDa subunit, mitochondrial precursor ",3,0.81980303317773,0.67874235260976,0.22626235869929,0.4305008936058,,,,,,,,,,,,,,
IPI00120233,Q60759,"Glutaryl-CoA dehydrogenase, mitochondrial precursor ",5,1,0.4283695407891,0.20664869860787,0.20393827275425,0.07776565999675,0.0313925628795,0.03641013223534,0.03200652172571,0.04874784853264,0.07490655523216,0.0452943528775,0.05211281199534,0.02947781450081,0.0036482140513,0.03097099295003,0.05244793273448,0.02587246571536,0.16692853285228
IPI00120264,Q60766,"LRG-47 ",3,1,0.88160288771008,0.66312386810819,0.83668197826777,0.50513785268286,0.38354600629319,0.46628515465992,0.34759550101105,0.51726235388748,0.86737952670917,0.93050206870807,0.83305588475841,0.58839000589805,,,,,
IPI00120276,Q9CY58,"HYPOTHETICAL RNA BINDING PROTEIN RDA288 homolog ",5,1,0.56677816367232,0.37635398058763,0.65568903347085,0.47044521889193,0.08973918161676,0.17472800447329,0.13600260069245,0.56002559232676,0.6099855028709,0.58623898748327,0.53198811846619,0.53434726576677,,,,,
IPI00120322,Q9DBZ5,"Eukaryotic translation initiation factor 3 subunit 11 ",2,,,,,,,,,0.09549935122922,0.16657733397588,0.24083455746653,0.46679873391171,0.43132519676507,0.36226968738549,0.78920040201566,0.7850499197608,1,0.16779847932074
IPI00120451,P12710,"Fatty acid-binding protein, liver ",5,0.14778808748606,0.09488569989547,0.07379742083398,0.06942351980156,0.08421910715402,0.09344836179114,0.03762177419958,0.06821463206627,0.04469049298616,0.06139364161844,0.1471621309272,0.29701739059373,0.15102740005271,0.20603815954919,0.4507789908033,0.68975618922727,0.75448242509959,13.3310256937841
IPI00120457,Q920E5,"Farnesyl pyrophosphate synthase ",5,,,,,,,,,0.00875616677023,0.02068082605748,0.02583146383284,0.06856074232561,0.21307231287054,0.25841729219909,0.4217940965805,0.66315531204022,0.98858650070951,14.8763867099759
IPI00120503,Q9JIF7,"Coatomer beta subunit ",5,0.04460138449823,0.03612049927074,0.03849914238139,0.07932730965538,0.31376722538574,0.42659883116207,0.31741282287911,0.21962870145123,0.19230888877279,0.22740557973014,0.18922910915373,0.30513064265269,0.2903728945527,0.24937133881998,0.43618084253232,0.64806285287774,1,0.56133193338912
IPI00120513,P61202,"COP9 signalosome complex subunit 2 ",3,,,,,,,,,0.06463116667195,0.04528818898003,0.07950908318236,0.1670932156663,0.24518085637139,0.260694099804,0.46646677890744,0.75029579503667,0.95203828157134,5.71976999833889
IPI00120532,,"Ensembl_locations(Chr-bp):19-16167152 ",5,,,,,,,,,,,,,0.15820759982872,0.32002982805767,0.53783096520533,0.63251858877168,1,22.1190233065165
IPI00120716,P04901,"Guanine nucleotide-binding protein G(I)/G(S)/G(T) beta subunit 1 ",5,0.87909826972504,0.89493605863278,0.50173929580332,0.56528882177116,0.5118602528576,0.3545996941271,0.39723125453024,0.30238808543442,0.24295666257954,0.34865209916517,0.28221255364665,0.3366893260147,0.57416778982982,0.41706946396185,0.40355787322654,0.68817878437779,0.45834320000525,6.01590653264286
IPI00120717,Q920L1,"Delta-5 desaturase ",2,1,0.84528231864526,0.65883674537004,0.6307114852258,0.71064902795638,0.58604192296608,0.34343458110841,0.19117099210246,,,,,,,,,,
IPI00120719,P12787,"Cytochrome c oxidase polypeptide Va, mitochondrial precursor ",3,1,0.4283858872686,0.32014995393182,0.18789012942407,0.08993137853731,0.04081903581468,0.02474976823446,0.01842799440807,0.0509153507763,0.04572301269676,0.0207933911293,0.0198026184124,,,,,,
IPI00120832,P04939,"Major urinary protein 3 precursor ",5,0.90634918290891,0.73668581771718,0.59374310263787,0.92774488342329,0.574780081692,0.41599569798948,0.40444123562811,0.21449306490816,0.20370957520819,0.1837137032795,0.12781326387514,0.0695825042926,1,0.6375022859601,0.28788430502462,0.3175852844196,0.03333477577327,0.09857059540965
IPI00120839,P27808,"Alpha-1,3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase ",3,,,,,0.58187354185813,0.95330008405743,0.80768987834547,0.28674402274934,,,,,,,,,,
IPI00120886,P27817,"Nuclease sensitive element binding protein 1 ",5,1,0.80090460620246,0.40994126755627,0.72092208913807,0.28153120381283,0.28344997733866,0.31418315636755,0.39898182252754,0.60640756346072,0.7622008380469,0.67285705073265,0.88403908343802,0.70041431766595,0.35899279231581,0.47588435320719,0.61338185208307,0.34996596654957,0.01647787526901
IPI00120914,Q9DCH4,"Eukaryotic translation initiation factor 3 subunit 5 ",5,,,,,0.03812613689914,0.022937507749,0.0323307948126,0.02772908236189,0.07537259570718,0.12341835617016,0.17085831757998,0.2682756735285,0.28733814666913,0.23422178216756,0.49041464577767,0.94521979465193,0.69709031307336,0.13355139831212
IPI00121017,Q99PG0,"Arylacetamide deacetylase ",5,0.92640311917592,0.79010560174467,0.68424085765791,0.90238186133034,0.37828811556395,0.25963869568693,0.21365051636043,0.08344432877606,0.35099691971365,0.25770249429474,0.16684144672998,0.14443863889139,0.06661768005097,0.07765189205167,0.02563407138804,0.03178983186885,0.02034671891488,
IPI00121051,Q9DCM2,"glutathione S-transferase class kappa ",5,1,0.64775490389924,0.29951681019228,0.29791055924075,0.17820179715894,0.08390012300279,0.09612141273966,0.07094007459452,0.15456670348881,0.2008753872295,0.16807957424938,0.16521026434148,0.08538161669651,0.03554449822418,0.01499254675392,0.01397529129486,0.02152434220235,0.27481501929324
IPI00121079,Q9DCN2,"NADH-CYTOCHROME B5 REDUCTASE ",5,0.88714689964225,0.92070610050143,0.5402245839534,0.72322421477262,0.33015399064099,0.26852789547926,0.28249993422415,0.19756682468454,0.26963930562483,0.2113394342673,0.23500781107281,0.41891379828729,0.27479150288937,0.27153011798502,0.12786900110765,0.05805148383497,0.04268169494883,0.11572821315983
IPI00121105,Q61425,"Short chain 3-hydroxyacyl-CoA dehydrogenase, mitochondrial precursor ",5,0.81997185648035,0.43416755185966,0.26657142129158,0.21304224592041,0.12662654823336,0.07147976062319,0.10838122250658,0.05689834259838,0.49468132268791,0.38969702935845,0.34216619556496,0.32612568205027,0.17626635651341,0.14087933321762,0.04603781285644,0.11328383886071,0.09075070405391,0.20706612251526
IPI00121110,Q9JIW9,"Ras-related protein Ral-B ",1,,,,,,,,,0.9595965242366,1,0.90857591457976,,,,,,,
IPI00121114,Q62087,"Serum paraoxonase/lactonase 3 ",5,1,0.79205568137343,0.56870549791528,0.77801722508653,0.72398159785799,0.37999836789072,0.38320062740124,0.27414639247419,1,0.86841699770001,0.68770548647997,,,,,,,
IPI00121126,,"Haao protein , similar to",5,,,,,,,,,0.01352940908217,0.01917571813267,0.03528724006722,0.08075070363869,0.11174655422205,0.26620604696904,0.5089911001901,0.80215024124361,0.95037095505297,11.0307574939831
IPI00121149,Q99PL5,"Ribosome-binding protein 1 ",5,0.69370571741847,0.79272116562795,0.35258812291853,0.29125254227887,0.21884438256985,0.15815022876461,0.10837493331794,0.10388045458536,,,,,,,,,,
IPI00121178,Q9DCQ2,"hypothetical Aminoacyl-transfer RNA synthetases class-II containing protein, full insert sequence ",5,0.89986705668485,0.65182181635043,0.46181184770326,0.54749704489407,0.38320728268603,0.2690245581621,0.38308520889178,0.35035267299846,0.48050866462129,0.78105730898711,0.68811578884756,0.59616340576082,0.47402501252698,0.23461156132537,0.27871940679423,0.33217134535075,0.29819504529239,1.57474913761729
IPI00121190,Q01279,"Epidermal growth factor receptor precursor ",5,0.57774012340877,0.74300065245172,0.49791463618298,0.53007155994749,0.50480758787544,0.43305168907386,0.40688163714912,0.35433667449899,0.76962734309977,0.96807351812932,0.54247496729397,0.44695875454229,0.22495875679465,0.09096918865726,0.06514972524881,0.03890771762937,0.01600064402442,0.01244564850467
IPI00121209,Q00623,"Apolipoprotein A-I precursor ",5,0.27995708468566,0.17762759383856,0.19172963310164,0.23759085603446,0.30745550003742,0.33996235681143,0.3697860624883,0.28719507554138,0.4746694726608,0.64719153699212,0.61348829442969,0.82488893279353,0.59412510135368,0.61624295849441,0.88978183742089,0.89223958718143,0.70326975029579,7.25240815005512
IPI00121261,Q8VC11,"Hypothetical protein ",5,0.92060312863187,0.77864755816268,0.55526265745045,0.51997322950028,0.31745715415714,0.19005321063847,0.17985248908606,0.10181928825907,,,,,,,,,,
IPI00121267,Q8VC12,"Probable urocanate hydratase ",5,,,,,0.01196835281831,0.01004640545838,0.01974054205574,0.01800462426939,0.05375423054041,0.11191960907187,0.18908853028033,0.29286577577625,0.33442899761115,0.34472867860084,0.73570870262739,0.96547705359111,0.64655653357069,5.32743303556384
IPI00121271,Q9DCS2,"hypothetical S-adenosyl-L-methionine-dependent methyltransferases structure containing protein, full i ",5,,,,,,,,,,,,,0.21443286355945,0.49749994010532,0.78785538792121,0.77550185620952,0.72881728639998,70.2218342309602
IPI00121277,Q8VC15,"Phosphatidylinositol 4-kinase type II-like ",3,,,,,0.53999635078622,0.62817876620336,0.73562599995254,0.73691722426569,0.95329485557646,0.90962609898183,0.64944127967345,0.57929519747939,0.23294684295821,,,,,
IPI00121280,Q80W21,"0610005A07Rik protein ",5,0.36802483643745,0.27541038037214,0.20186995165169,0.20372629978882,0.18795445579844,0.12026586243472,0.17648310143866,0.14956335874101,0.21052834031117,0.27457624944784,0.32737067821423,0.39128099549443,0.37110165506302,0.33822377559078,0.52002407840472,0.74634294829646,1,15.3143807775416
IPI00121288,Q9DCS9,"NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 10 ",1,1,0.60733466818623,0.35875415917659,0.17452047736197,,,,,,,,,,,,,,
IPI00121309,Q9DCT2,"NADH-ubiquinone oxidoreductase 30 kDa subunit, mitochondrial precursor ",2,1,0.41728059800735,0.16534607583702,0.15234582332548,,,,,,,,,,,,,,
IPI00121319,Q9DCT8,"Cysteine-rich protein 2 ",1,0.78101676265818,1,0.26041087304055,0.55306016460631,0.27968417879842,0.24752065067743,0.1550025042392,0.13881158746447,,,,,,,,,,
IPI00121322,Q9DCT9,"Electron transferring flavoprotein, dehydrogenase ",5,1,0.52390422878368,0.17615215564065,0.12765530397905,0.06174039033755,0.02099541661559,0.0188849358743,0.01952456565153,,,,,,,,,,
IPI00121341,Q8VBT0,"Thioredoxin domain containing protein 1 precursor ",1,0.09929285851638,1,0.93785134692503,0.7695529972627,,,,,,,,,,,,,,
IPI00121348,Q8VBT2,"Serine dehydratase ",5,0.21546358030824,0.24314208040168,0.1500616201095,0.15931805376294,0.14642301609007,0.14406123780745,0.21149975658794,0.19322542500653,0.25081594884955,0.66204851321143,0.66556079538181,0.86408241233073,0.81974454027243,0.43637684950569,0.6344234846091,0.67845326259665,0.80694489338691,7.48294951136683
IPI00121365,Q9DCU9,"hypothetical Aminoacyl-transfer RNA synthetases class-II/Dihydrodipicolinate synthetase containing pro ",3,1,0.35889006490544,0.16873741958464,0.09572353235186,,,,,,,,,,,,,,
IPI00121387,P21278,"Guanine nucleotide-binding protein, alpha-11 subunit ",1,0.94534215347374,1,0.68969305439004,0.75346913181149,0.50974535954342,0.37241256673241,0.42039350098166,0.33696459396267,,,,,,,,,,
IPI00121440,Q9DCW4,"Etfb protein ",5,1,0.41125011705266,0.15630732234374,0.13005136278127,0.05105261949987,0.02752318688422,0.01924262810347,0.02692858559142,,,0.00937951478758,0.01712325989673,,0.01807877685566,0.0205300590464,0.03279820757184,0.03870161801053,0.1617055284424
IPI00121471,Q60854,"Placental thrombin inhibitor ",4,,,,,,,,,,,,,,0.62990114944342,0.89915240893583,0.68476650460859,0.98500228365433,173.739059654647
IPI00121493,Q8VBW8,"CDNA sequence BC021608 ",5,0.51385128706095,0.38815031107107,0.36102648944026,0.35603603701965,0.2505383126853,0.24007777795938,0.24045681845907,0.26905635184729,0.51747147066929,1,0.69033115096127,0.66307682467804,0.44235575352471,0.25558914113473,0.32623797612904,0.42225875339955,0.42801997476674,2.12325235425713
IPI00121498,Q9DCX8,"hypothetical Nitroreductase family containing protein, full insert sequence ",3,1,0.96358978594261,0.8973948546058,0.86389146628303,0.70831352110441,0.55982283854165,0.55050293025807,0.24892596325165,0.5592806923866,0.35065263487721,0.26890806855645,0.29208904696431,0.18487368347398,,,,,
IPI00121514,Q60864,"stress-induced phosphoprotein 1 ",5,,,,,0.03927220014777,0.04170877156125,0.03383191342805,0.03387822481728,0.06176832710536,0.08911230741786,0.1119624043784,0.18859524610619,0.39206703419429,0.26861649058498,0.53952637344073,0.44716698952817,0.659862775647,8.67567160185447
IPI00121515,Q60865,"Cytoplasmic activation/proliferation-associated protein 1 ",5,0.78751995555979,0.61933824179363,0.47079293163244,0.57643287253391,0.42838872643762,0.38812003745354,0.49027791864898,0.44421821462868,0.60973545037084,0.84565478398031,0.61848451459627,0.45552896681928,0.24243466611682,0.11825461818408,0.07950994877539,0.05759406820282,0.03884685788517,
IPI00121517,Q60866,"Phosphotriesterase related protein ",3,,,,,,,,,,,,,0.15408037819814,0.35555052799839,0.62690656972558,0.8688548570747,0.98928796369946,10.7851632632701
IPI00121522,Q9DCY0,"HP33 PROTEIN , similar to",1,1,0.5374371637545,0.21867083805263,0.19534468377601,,,,,,,,,,,,,,
IPI00121531,Q8VC77,"Akr1c20 protein ",5,0.28892474551511,0.23599007596722,0.1747264924632,0.17867820400452,0.25945181917995,0.22106089518859,0.2497961629524,0.23217827607062,0.28290886272655,0.40203617954805,0.50994420876713,0.55000014241699,0.41245825935528,0.32145560653186,0.56697169445851,0.79038409839627,0.97098557286544,16.4209582968434
IPI00121534,P00920,"Carbonic anhydrase 2 ",2,,,,,,,,,,,,,,0.30390558479291,0.46588559329811,0.71949822786254,1,19.1382918034003
IPI00121550,P14094,"Sodium/potassium-transporting ATPase beta-1 chain ",3,0.84444368525496,0.90581097349708,0.51548336348775,0.51201824115048,0.28083384493328,0.23062077174018,0.20855721538275,0.14724983398744,0.28582013262789,0.14693334396165,0.07875597094736,0.07533197775526,0.02927872876027,,,,,
IPI00121623,Q15701,"Dynein light chain 1, cytoplasmic ",1,1,0.87997982382786,0.49604219756645,0.57346157830537,0.40128806955951,0.2671439420729,0.35463860637105,0.29301040010931,0.18163516586336,0.17026719438972,0.23889721084885,0.22979858282863,0.2293582416895,0.15925293570366,0.22763904159852,0.27612320742624,0.10755486227218,0.85581803430517
IPI00121627,Q8VEJ6,"Clptm1 protein ",2,0.56251431142844,0.92558173466154,0.34801236388842,0.30396635593728,0.27565925407063,0.21653363849718,0.26373119270745,0.09849870343691,,,,,,,,,,
IPI00121639,Q8VC97,"Ureidopropionase, beta ",1,,,,,,,,,,,,,0.15474475720449,0.3594445949236,0.5631500536652,0.7001399930712,1,9.43610740065823
IPI00121736,P12815,"Programmed cell death protein 6 ",2,,,,,,,,,0.04437236470422,0.07011972403744,0.07566918297638,0.11685276625147,0.15214179636821,0.35437698269669,0.56829408410005,0.6610892153719,1,11.961753231905
IPI00121788,P35700,"Peroxiredoxin 1 ",5,0.81378603697132,0.5272080072385,0.35753713646542,0.4186370642036,0.2588306830602,0.16383711490464,0.19180645346873,0.17922641973349,0.71494665010768,0.8027741670371,0.51431610492799,0.5058037743573,0.295602801785,0.13661075614223,0.15510522547593,0.16316554329969,0.09468078410665,0.1356864731574
IPI00121833,Q921H8,"acetyl-Coenzyme A acyltransferase 1 ",5,1,0.50546867937831,0.32058674699835,0.28783559576747,0.19801146119226,0.11692235762724,0.11855714286805,0.09431956820141,0.36156525623665,0.54067593955553,0.30252545081984,0.26944358891277,0.13381647980098,0.09869779067481,0.07044309857582,0.08551297518296,0.10884534249513,0.29826928735217
IPI00121892,Q9QWJ7,"spectrin beta 2 isoform 2 ",4,0.77534981516245,0.88266442234384,0.70764382151195,0.52228389958475,,,,,,,,,,,,,,
IPI00121962,Q8VCB3,"Glycogen synthase 2 ",5,0.04902583087282,0.05420944697421,0.06463522034242,0.1225289513304,0.03876030200256,0.05112494573968,0.07709712300625,0.05969217246655,0.13633084365504,0.25998482542511,0.2860580590644,0.57762164291378,0.69334028252406,0.53909305507269,0.91473998993087,0.83849542261291,0.60555658222669,0.41039168402119
IPI00121977,Q921L6,"Cttn protein ",2,0.64140743033876,1,0.61728239441107,0.53083761916325,,,,,,,,,,,,,,
IPI00122122,Q8VCG4,"Complement component C8 gamma chain precursor ",1,1,0.61598483141241,0.66513710701886,0.65650085863329,,,,,0.23815064261706,0.28307696968165,0.202867755462,0.20082028830714,,,,,,
IPI00122139,Q8VCH0,"3-ketoacyl-CoA thiolase B ",5,1,0.46977959623031,0.39408104098256,0.36729957882665,0.20097425981191,0.10066746283925,0.12812288668689,0.10529214580658,0.25711735120193,0.35570229926041,0.19928774296603,0.18785449174339,0.11158700177954,0.09869779067481,0.07044309857582,0.08551297518296,0.10884534249513,0.29826928735217
IPI00122234,Q9JK38,"Glucosamine 6-phosphate N-acetyltransferase ",2,0.10290862448502,0.06260092964913,0.09167802423973,0.08036788551062,0.13415516051111,0.048656001981,0.1025528099019,0.09399362722159,0.40753169456736,0.48957298161247,0.88703328209626,0.83451413234144,0.89193008090325,0.55564570198984,0.76200436063543,0.91312400842984,0.75459398710227,13.0997368753506
IPI00122285,Q921V5,"Mannoside acetylglucosaminyltransferase 2 ",2,,,,,0.4513936538028,0.86759433645728,0.82415638715399,0.29248533646697,,,,,,,,,,
IPI00122312,Q91ZP0,"Fibrinogen, gamma polypeptide ",5,0.78984179163323,0.72433783144628,0.42603930489142,0.47352193730019,0.31214178373503,0.26628401049788,0.24912195508698,0.18825801013784,0.13541115158574,0.13214344886901,0.12444613564845,0.14459389659648,0.6162335479152,0.37500759119749,0.53251359887265,0.57852565728658,0.55934996567323,0.10457472507028
IPI00122337,Q8VCN3,"RIKEN cDNA 0610033E06 ",5,0.90420730397056,0.58429253612746,0.40042135480649,0.58362837240215,0.46963622626486,0.20806630824867,0.19511093565326,0.0968463476523,0.38659576036801,0.38790607716596,0.24813245829124,0.30145941883438,0.10921795199034,0.05042671816582,0.0210099016605,0.02980808157025,0.01063840288718,0.02834602775993
IPI00122344,Q8VCN5,"Cystathionine gamma-lyase ",5,0.07027061324592,0.0537894020398,0.05816265206325,0.08465566642345,0.08317766374501,0.07999393031936,0.16137056318405,0.13750218368884,0.7568415156733,0.71351471571384,0.66732910467806,0.74199445650438,0.51941322628165,0.3687270169599,0.55778189858014,0.63842930199256,0.7354713501989,81.6314283045568
IPI00122346,Q62186,"Translocon-associated protein, delta subunit precursor ",3,0.98897398287995,0.73691746405304,0.40260560922223,0.61792112603393,1,0.30457769009304,0.21385071841908,0.10927939813477,,,,,,,,,,
IPI00122353,O08795,"Glucosidase II beta subunit precursor ",5,0.89027390067306,0.80522286709378,0.50941927754285,0.56140396695763,0.36939426834068,0.20150335598032,0.194000544812,0.10780385035258,0.08544302448536,0.07148151401654,0.04334214912527,0.03997242552066,0.01604808481415,,,,,
IPI00122362,Q921X9,"Protein disulfide isomerase-related ",5,1,0.74254253516139,0.50066678157795,0.4710789933788,0.21291442496947,0.09882660913261,0.12137342454827,0.05299187872923,,,,,,,,,,
IPI00122399,Q61543,"Golgi apparatus protein 1 precursor ",2,,,,,0.8955324024812,1,0.66243875504668,0.38284650213055,,,,,,,,,,
IPI00122413,P51410,"60S ribosomal protein L9 ",5,0.94305426547489,0.69600595513803,0.58170252109247,0.64671018875501,0.27398017759928,0.24009908840981,0.26900062703012,0.22185334762155,0.57550165282235,0.55772443351892,0.44792730392039,0.46308957551632,0.20645663717734,0.19621632075803,0.14878408098236,0.12763350101074,0.08904520752136,0.02228285125208
IPI00122421,P61358,"ribosomal protein L27 ",4,1,0.71041999932052,0.38913252400906,0.52965637234295,0.32386104570171,0.29125387272314,0.30682225479685,0.28717810041647,0.51345590179441,0.73167942990689,0.49607934710836,0.28447570978141,0.21771753260582,0.09039659133287,0.08134637168925,0.06785557705728,0.04007191927165,0.07219603768533
IPI00122429,Q00724,"Plasma retinol-binding protein precursor ",2,1,0.51112002507517,0.75379825393341,0.54660129200821,0.86298992747461,0.74366993795485,0.71083068922861,0.44753936471199,0.80757032286656,0.94529709871034,0.66632042990691,0.57503172714492,0.2904629307778,0.13117410560501,0.09284805940881,0.11138140354374,0.14755007932051,
IPI00122450,Q8VCQ8,"Caldesmon 1 ",2,1,0.45380371773342,0.5469541164652,0.45311971752452,,,,,,,,,,,,,,
IPI00122464,Q8VCR2,"Alcohol dehydrogenase PAN1B-like ",5,0.96671718387912,0.79065485531703,0.71046033238002,0.84415524962666,0.4626109376229,0.30030649082499,0.31376642419208,0.20566007021532,0.35193317851724,0.32598677894339,0.23363755900018,0.25175981762547,0.18371384607204,0.07994159076465,0.06112916409922,0.05364788566667,0.0393968880813,0.01543008911592
IPI00122547,Q60930,"Voltage-dependent anion-selective channel protein 2 ",3,1,0.43681855304388,0.32509651803397,0.19098087843328,,,,,0.08394351916143,0.11046413037119,0.08774684242399,0.06314523761701,0.00362624423611,,,,,
IPI00122548,Q60931,"Voltage-dependent anion-selective channel protein 3 ",4,1,0.51303947793219,0.26964746226507,0.25934062271932,0.1440127052632,0.07726791300146,0.10771225821323,0.09938234046792,0.52433104019564,0.6342958476025,0.4346215278943,0.41073881437124,0.1867998460645,0.05386751735746,0.02417652068585,0.03883128717713,0.02742688394619,0.01855641220777
IPI00122554,Q60936,"Chaperone-activity of bc1 complex-like, mitochondrial precursor ",2,1,0.30066772393189,0.1653276336891,0.13300030384041,0.34093206903119,0.27716515031436,0.35568849276126,0.28508402938401,0.45394476624711,0.48458181778139,0.53002695506461,0.63542221552267,0.41080972427838,0.21605695445425,0.26130800285297,0.29304477568283,0.27959244011034,0.04993633164318
IPI00122557,Q8VCU1,"Esterase 31-like ",5,0.74193469584836,0.80687300512074,0.44433604624512,0.8331027777267,0.31781933020677,0.18250032274662,0.1474958286652,0.0910041844246,0.48510100162196,0.36764683575269,0.21272886865189,0.18711622995556,0.06339263160834,0.067468620044,0.02786856481294,0.03195016264133,0.01977921629592,0.05153638525438
IPI00122565,Q61598,"Rab GDP dissociation inhibitor beta-2 ",5,0.00655281827749,0.00873470120323,0.0084849931292,0.01052120838621,0.00837670376002,0.00703575302722,0.0088301512642,0.00569381906446,0.03988643444509,0.09285287964651,0.08807717576871,0.14561811345368,0.28471349568621,0.42618342760608,0.45724313375436,0.7313687545316,0.67024409084918,9.84895774821734
IPI00122633,Q8VCW8,"CDNA sequence BC018371 ",5,1,0.51147088124806,0.22809230524126,0.16782569717877,,,,,0.02380692677242,0.07400676644721,0.03694009728135,0.03586429408986,0.01595242100109,0.02674162579372,0.0210224430631,0.02756041106694,0.07731481317575,0.45097090659701
IPI00122634,Q8VCW9,"Cytochrome P450, family 2, subfamily a, polypeptide 12 ",5,0.91908103228255,0.8761307080159,0.707136817805,0.71421719599669,0.41927577442191,0.30996758877051,0.31097339760515,0.29885420929566,0.64351779025245,0.55399857371226,0.34744430734113,0.23130604034807,0.10749682226964,0.05102161977418,0.02398330860893,0.0256326456853,0.02551590552712,1.47588384885832
IPI00122657,Q8VCX1,"Aldo-keto reductase family 1, member D1 ",5,,,,,,,,,,,,,0.07229856506948,0.30011328233001,0.5401507103305,0.81182111598351,0.9387750497069,16.0165075086429
IPI00122670,Q8VD78,"RIKEN cDNA 2410004H02 ",5,,,,,,,,,0.02003219860866,0.04888533647979,0.07035076496495,0.10900890378737,0.40571538600782,0.40620539960232,0.53450367831416,0.57708933736529,0.99192356630465,3.58575938218078
IPI00122711,Q8K3M0,"Cis-retinol/3alpha hydroxysterol short-chain dehydrogenase-like ",4,0.7066084437454,0.77559453876982,0.70715809009754,0.92257001301214,0.77781202198317,0.32132425007665,0.550710470367,0.33221800315085,0.44172384096936,0.46203474659558,0.31959704751912,0.36557254000446,0.25105026653224,0.08225870919022,0.10100924519496,0.10688112517593,0.11313305721889,5.50875924394223
IPI00122743,Q922B2,"Aspartyl-tRNA synthetase ",5,,,,,,,,,0.04642033735892,0.03903605350145,0.10718923146879,0.22378290513114,0.33324740895361,0.28789209405649,0.53246382010457,0.69637899564171,0.98529579523448,2.33072999460074
IPI00122818,Q60991,"Cytochrome P450 7B1 ",5,0.79030095646172,0.5987776355179,0.64414058185793,0.90624780157166,0.39975695735313,0.168821723182,0.21907650897477,0.11414636154102,0.15696878482178,0.33299851934066,0.13541262659318,0.15523901114667,0.10778954450678,,,,,
IPI00122862,Q922D8,"C1-tetrahydrofolate synthase ",5,0.45889801953739,0.35405310790169,0.34476193516208,0.34116741280403,0.18549727525989,0.13129619956983,0.16074711063031,0.15063146136721,0.55223668905272,0.78479641932353,0.67742001737829,0.86783715739095,0.5742433992411,0.43606868917272,0.54501803769447,0.54969834394959,0.73322062501729,4.27108863104341
IPI00122928,Q9CUN8,"RIKEN cDNA 2310057H16 ",5,0.03168555575752,0.04199198061636,0.03459518590546,0.03719253734271,0.02066321465128,0.02007213531099,0.0184604953888,0.01312210192166,0.03495952669963,0.04797960479975,0.06884054226259,0.15926127754369,0.23420150260367,0.3580345181381,0.73408443247278,0.91808716936657,0.81991752757749,8.44160917851486
IPI00122977,P97290,"Plasma protease C1 inhibitor precursor ",4,0.53608933741177,1,0.58080055766716,0.93463941037461,1,0.7377539494068,0.84631506338199,0.44901276895021,,,,,,,,,,
IPI00122989,,"methionine-tRNA synthetase , similar to",5,,,,,,,,,,,,,0.3728743105597,0.23983945684271,0.32015881915339,0.59727405563733,1,6.65539443854004
IPI00123007,P12947,"60S ribosomal protein L31 ",5,0.81856161611024,0.61687412481368,0.37285650375292,0.44357210994721,0.27261150636304,0.22105443375693,0.25060095323192,0.23873863697335,0.69679072943583,0.6821330083131,0.58498065441253,0.68946985343196,0.27768071155509,0.16985677276319,0.18913561618568,0.13101924460935,0.08377794523714,0.31614461865158
IPI00123037,Q8K144,"Ptbp1 protein ",5,0.62618267140544,0.82883320408485,0.50438577404069,0.6402915028635,0.5192922550573,0.44366347456316,0.52057717831797,0.52127046571852,0.41807916021639,0.65549136443723,0.61954022669097,0.70869724144248,0.55623422330912,0.15035208881793,0.17799555527889,0.18630763314765,0.38148772841513,0.14054780542787
